;edit_history_tweet_ids;id;text;withheld;intent
772;['1623378752766939163'];1623378752766939136;@L0CKERHEAD @LI_politic_guy I was phobic to all of my queer identities before I realized... thats me. I talked so much shit about they/them pronouns and here I am, a they/them lol;;politic
773;['1623378665923903488'];1623378665923903488;"""Let's connect, politic, ditto""
#IntlReemSupreme 
#TrueDigitalIsDope https://t.co/HXd1DoTev7";;politic
774;['1623378554674155542'];1623378554674155520;@LI_politic_guy A lot of people do a lot of dumb things while learning and growing.  The Best of us are able to admit such things and change our ways as we learn.;;politic
775;['1623378477452824580'];1623378477452824576;"RT @plonk97d: @vergilswarrior Apparently he also brings up ye olde ""Yuo don't like politic in game but play game with game-related politic…";;politic
776;['1623378413410197504'];1623378413410197504;@LI_politic_guy the growth is real.. this almost made me cry fr cause it takes a lot to get to that point. and a lot of people just won’t because they truly believe they are right;;politic
777;['1623378296992895003'];1623378296992894976;@LI_politic_guy @Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand Just doing my part as a good citizen;;politic
778;['1623378229280264194'];1623378229280264192;"Politics anywhere in life outside of the politic itself is tacky AF.
 
That was a standard thing once upon a time.";;politic
779;['1623378214851645455'];1623378214851645440;"@SongOfRebellion @LI_politic_guy You're literally a white dude in Florida with info wars as your banner and an ironic ""skeptic"" bio, you're the target audience for bigotry and misinformation you absolute knob lmao";;politic
780;['1623378206760833055'];1623378206760833024;"@16Andyyx @DoodlinMcDraco @ireann15 @LI_politic_guy Women don't. So called ""trans women"" are men.  Men who pretend to be women.";;politic
781;['1623378202335842337'];1623378202335842304;@RightsRobins It's absolutely unique. There's very little similarity to any other European body politic. It more closely resembles Japan, as far as my opinion goes on this subject.;;politic
782;['1623378190579208263'];1623378190579208192;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy The solution is to not feed delusions like y’all do.;;politic
783;['1623378184921092106'];1623378184921092096;"@DonizeteHeron @LI_politic_guy Yeahh i dont think the lgbtq created those things, those 100% sound like things people came up with to ridicule transgender people, 
Like theres a person who “pretended” to be a pedophile to make the lgbtq look bad, do you really think theyd stop at that?";;politic
784;['1623378043141034026'];1623378043141033984;@L0CKERHEAD @LI_politic_guy kind of;;politic
785;['1623378022484086799'];1623378022484086784;@L0CKERHEAD @LI_politic_guy well;;politic
786;['1623377850651840512'];1623377850651840512;"@shadeslimy2 @DoodlinMcDraco @ireann15 @LI_politic_guy why would a woman need to pretend to be a woman ? 
you're not making sense fr";;politic
787;['1623377699438792714'];1623377699438792704;"RT @khawarmalik240: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
@Atifrauf79
#پاکستان_د…";;politic
788;['1623377681365536790'];1623377681365536768;"@o_ebag @LI_politic_guy Yeah I had that. So much rightwing propaganda online you end up assuming feminist is a synonym for misandrist.
Ended up realising it's just a few bigots amplified to make it look like the entire movement once they got to about the fifth story of what ""big red"" was doing.";;politic
789;['1623377644657205248'];1623377644657205248;@mariopudzian111 @LI_politic_guy help is a feminist issue. the fact that men have to act a certain way to be seen as men and can't express themselves without being seen as girly is a feminist issue.;;politic
790;['1623377626202247168'];1623377626202247168;@mariopudzian111 @LI_politic_guy well feminism is egalitarianism. people think it's about tearing men down, but it isn't. there are men's issues that are feminist issues. the sexist expectations of our society negatively impact men, too. men's suicide rates being so high because  it's seen as weak to seek;;politic
791;['1623377603087241225'];1623377603087241216;@SongOfRebellion @m1_2t @LI_politic_guy Or correct;;politic
792;['1623377566458384400'];1623377566458384384;"@politic_animal It's the modern equivalent of asking ""So, when did you stop beating your wife?""";;politic
793;['1623377560766713864'];1623377560766713856;@alphathicc_crew @LI_politic_guy @DonizeteHeron You said race was too hazy to define besides skin color though;;politic
794;['1623377472145481728'];1623377472145481728;@VikumRaj Just 8 years after the British Crown left, SWRD’s cesspit Mental Lab created the Hatred Virus and injected it into our Body Politic. Millions have since died locally or fled to saner societies under the Crown (UK, Aus, Can, NZ) but still no Pfizer in sight as the Pandemic rages https://t.co/EIlPBxuLpl;;politic
795;['1623377468726906903'];1623377468726906880;@RuralLeftie98 @LI_politic_guy I didn't know transgender existed as a kid;;politic
796;['1623377436787474432'];1623377436787474432;@LI_politic_guy used to scream it’s adam and eve not adam and steve and now look at me;;politic
797;['1623377352150421514'];1623377352150421504;@SongOfRebellion @LI_politic_guy Dysphoria doesn't magically start at 18.;;politic
798;['1623377186219561006'];1623377186219560960;@SongOfRebellion @m1_2t @LI_politic_guy or coherent;;politic
799;['1623377175872213006'];1623377175872212992;"RT @kamijuttsmt: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
@AdeelAliKhan313 @Atifrau…";;politic
800;['1623377125507010565'];1623377125507010560;@LI_politic_guy i didnt even know what it meant when i was young, when i learned the implication i just felt awful about it;;politic
801;['1623377108792709124'];1623377108792709120;@RuralLeftie98 @LI_politic_guy same !;;politic
802;['1623377060348497932'];1623377060348497920;"@not_peacful @OfficialAE10 @Spotlight_Abby so if them ask you now if america na democratic country you go say yes?

Well i can do you a solid, i go buy military form for you.

When you serve with blood, you go understand how the politic scene really dey work";;politic
803;['1623376968912896001'];1623376968912896000;"@Chris_H_Politic @mc2mc5 @demdemonz @JulianCastro Also, if the “progressive” brand was so appealing, there would be much larger representation at the state level.

Yet somehow there’s only a solitary senate CPC member.";;politic
804;['1623376902055464978'];1623376902055464960;@Faj873 @LI_politic_guy You’ve almost got it;;politic
805;['1623376831356313600'];1623376831356313600;"RT @Asad760: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
#پاکستان_دشمن_فتنہ 
@Atifrauf…";;politic
806;['1623376778055020544'];1623376778055020544;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Bitch you can’t even think of a solution yourself, shut your ass up ong;;politic
807;['1623376673549987840'];1623376673549987840;@ambikasat Just 8 years after the British Crown left, SWRD’s cesspit Mental Lab created the Hatred Virus and injected it into our Body Politic. Millions have since died locally or fled to saner societies under the Crown (UK, Aus, Can, NZ) but still no Pfizer in sight as the Pandemic rages https://t.co/R66t78S1RO;;politic
808;['1623376638506401792'];1623376638506401792;@Slingshothappy @Faj873 @LI_politic_guy “whatever makes you feel better” followed by a block;;politic
809;['1623376422495563776'];1623376422495563776;@LI_politic_guy To this day I still poke fun at it but I also say “to each their own”;;politic
810;['1623376250562613273'];1623376250562613248;@LI_politic_guy This is how i used to be too, I hate my past self;;politic
811;['1623376219801587730'];1623376219801587712;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Keep thinking enabling the mentally ill is a solution;;politic
812;['1623376194472222720'];1623376194472222720;RT @suicideasuicide: @LI_politic_guy Good reminder that a lot of the edge lords you run across online are literal children and to not take…;;politic
813;['1623376100742074384'];1623376100742074368;"@LI_politic_guy I put my gender as ""penguin"" on a website when I was 12 and when I was 15 I realized I'm nonbinary...";;politic
814;['1623376072464076809'];1623376072464076800;@2005Cookieboy @LI_politic_guy Yeah same;;politic
815;['1623376014553321484'];1623376014553321472;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Whatever you say bot, keep up those tweets into the void;;politic
816;['1623375980009033739'];1623375980009033728;"@SongOfRebellion @LI_politic_guy ""Despite reality"" 

How about despite you needing to get some bitches";;politic
817;['1623375925449527301'];1623375925449527296;@LI_politic_guy @RuralLeftie98 First respectful Twitter exchange;;politic
818;['1623375920252784661'];1623375920252784640;@DoodlinMcDraco @Meme_murf @LI_politic_guy @DonizeteHeron I make a da pizza https://t.co/5UX8rRmCjB;;politic
819;['1623375859603148823'];1623375859603148800;"@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy See this how I know you’re a fucking idiot, minors have to go full on to therapy to make sure transitioning is the best treatment and they can’t take hormones, only puberty blockers with parent permission 

Someone lied to you big time, you don’t know shit";;politic
820;['1623375851609030656'];1623375851609030656;‘The Adventurer's Guide to Political Lobbying (Zine Quest 5)’: https://t.co/24uuy27QSZ;;politic
821;['1623375850581200925'];1623375850581200896;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
822;['1623375845388652557'];1623375845388652544;@mayb1u @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Because I actually do research on these studies.;;politic
823;['1623375821590171658'];1623375821590171648;@politic_animal Basically a splinter of the attack on trans people which was a splinter of the attack on gay people.  Only broadened to the point of suggesting that teaching about the Montgomery Bus Boycott being child abuse.;;politic
824;['1623375814170660865'];1623375814170660864;@kelums Just 8 years after the British Crown left, SWRD’s cesspit Mental Lab created the Hatred Virus and injected it into our Body Politic. Millions have since died locally or fled to saner societies under the Crown (UK, Aus, Can, NZ) but still no Pfizer in sight as the Pandemic rages https://t.co/W6GWkcE8vf;;politic
825;['1623375724739497993'];1623375724739497984;@mayb1u @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Probably a lot;;politic
826;['1623375650647117870'];1623375650647117824;@LI_politic_guy Growth, you love to see it;;politic
827;['1623375606472708109'];1623375606472708096;@LI_politic_guy I used to do it before I realised I was trans 💀 I didn’t know it was transphobic or anything at the time, I just thought it was a silly little joke 😬 had no idea Wtf I was saying;;politic
828;['1623375587476914178'];1623375587476914176;"@Chris_H_Politic @mc2mc5 @demdemonz @JulianCastro No.
Like AOC and various anti-DNC “progressives,” Sinema was a former member of the Green Party—a frequent refuge for populist “progressive” voters when their ideological purity takes precedence over actual compromise-based progress.";;politic
829;['1623375572087803918'];1623375572087803904;@politic_animal I didn’t realise that it was in place for ministers. Have any benefited from it so far?;;politic
830;['1623375558879940634'];1623375558879940608;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Transgenderism is literally cope culture;;politic
831;['1623375555998408704'];1623375555998408704;@LI_politic_guy Hey to those who did this your forgiven. You where ignorant children;;politic
832;['1623375354466566144'];1623375354466566144;@LI_politic_guy I was such a shithead kid and it took until I got out of school into the real world to realize just how terrible I was;;politic
833;['1623375346295836680'];1623375346295836672;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Scammers are the ones selling hormones to mentally Ill 13 year olds;;politic
834;['1623375283062509586'];1623375283062509568;@LI_politic_guy @Meme_murf @DonizeteHeron The crazy thing is is, “transracial” is a real term. That was originally referred to those of us who adopted by families who are not the same race as we are and how it affects some ppl not waking up and saying your Asian or Black LOL;;politic
835;['1623375208160845826'];1623375208160845824;@LI_politic_guy ik someone who makes these jokes and I literally can never come out to them because I don’t know if he’s joking or not 🚶‍♂️;;politic
836;['1623375169489145856'];1623375169489145856;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy but how do you know the majority of studies are falsified? i'd say the opposite - the minority of studies are falsified. and those are usually ones commissioned by companies to support their bullshit product.;;politic
837;['1623375117723045903'];1623375117723045888;@LI_politic_guy damn that blew up 💀💀;;politic
838;['1623375111821660176'];1623375111821660160;@LI_politic_guy @2005Cookieboy i am also bri'ish and did the exact same thing 😭;;politic
839;['1623375058889543693'];1623375058889543680;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
840;['1623374847127523332'];1623374847127523328;@o_ebag @LI_politic_guy Fuck xD, well that didn't change for me, I would still say that I am gender egalitarian rather than feminist;;politic
841;['1623374811756957696'];1623374811756957696;@MariekeWalsh I use to vote Liberal (25 years ago). Use to watch CBC News. Realized then that they were very bias against the Conservatives that it made me switch to Conservative. Couldn’t believe people couldn’t see or accepted their bias. Politic should be played on a level playing field;;politic
842;['1623374759013584906'];1623374759013584896;@mayb1u @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy That’s like saying you shouldn’t fear all wild animals cause even tho a majority of them will boom you, there might be a couple that are friendly. Doesn’t mean you shouldn’t exercise caution around them;;politic
843;['1623374735869353984'];1623374735869353984;@s_slashyart @HyperionVAL @LI_politic_guy Good choice;;politic
844;['1623374721893994503'];1623374721893994496;@SongOfRebellion @m1_2t @LI_politic_guy So you’re just here to be wrong and stupid?;;politic
845;['1623374683587452929'];1623374683587452928;@LI_politic_guy Dude I used to be so disgustingly red pilled in middle school 🤢;;politic
846;['1623374457984192530'];1623374457984192512;@LI_politic_guy And then 22 yr old me https://t.co/20VjlcfUya;;politic
847;['1623374416720629779'];1623374416720629760;@politic_animal There was a BBC podcast series called The Coming Storm where this was covered in depth, along with several other weird bits of American politics over the last couple of decades;;politic
848;['1623374389579288608'];1623374389579288576;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy let me know what info in the study was falsified;;politic
849;['1623374352497446947'];1623374352497446912;@ireann15 @DoodlinMcDraco @LI_politic_guy I often flirt with ladies.;;politic
850;['1623374316602810368'];1623374316602810368;"@Chris_H_Politic @mc2mc5 @demdemonz @JulianCastro Nope.

The CPC barely makes up 50% of the house Democratic Caucus.

And it precedes the present crop of “progressives” who think being anti-DNC is a means to accomplishing anything.

https://t.co/eD4nD7dvQI";;politic
851;['1623374283580837888'];1623374283580837888;"RT @Abdullah_Rehan1: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ h…";;politic
852;['1623374243583954973'];1623374243583954944;@LI_politic_guy And I don't see how that lesson is still a mystery to some after fumbling twice;;politic
853;['1623374216102875165'];1623374216102875136;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy it isn't cool or fashionable. i understand why you would see it as that way because people are trying to bring attention to the existence of it, but i doubt any transgender individuals find it to be cool.;;politic
854;['1623374005406208016'];1623374005406208000;@dontfollow566 @Shootcci @burntflipflops @DonizeteHeron @LI_politic_guy Mate, it's in short just folks who due to dehumanization feel like they are not entirely human but something else, like therians https://t.co/fgDL6bCGaD;;politic
855;['1623373980164931584'];1623373980164931584;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy No you’re just saying bullshit to cope. Keep it up bot;;politic
856;['1623373972061491210'];1623373972061491200;@LI_politic_guy real;;politic
857;['1623373782420230155'];1623373782420230144;RT @ItzWeezory: @suicideasuicide @LI_politic_guy this picture applies way more often than I thought it would https://t.co/IIT2vvTqGS;;politic
858;['1623373780297912330'];1623373780297912320;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy i'm a cisgender female;;politic
859;['1623373685070434304'];1623373685070434304;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy I’m just saying how studies can be used to falsify info and spread propaganda. Those and various other studies make them useless in the grand scheme of things;;politic
860;['1623373662316335123'];1623373662316335104;@CalebJHull yes your goons do , thats how politic works ! https://t.co/kZlNGMU6Gp;;politic
861;['1623373637398016000'];1623373637398016000;@Gay_Robo @LI_politic_guy Thank you!!!;;politic
862;['1623373625075109912'];1623373625075109888;"@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy You’re about 16 tops so cool that shit about “back in the old days.” 

“Scammers” aren’t revolutionizing the medical field you moron, they ARE the doctors you’re talking about. Keep your head in the clouds";;politic
863;['1623373611607420928'];1623373611607420928;@shadeslimy2 @DoodlinMcDraco @LI_politic_guy Are you flirting with me rn? https://t.co/nBWfxLYPya;;politic
864;['1623373586089054230'];1623373586089054208;Watching some of the hearing and testimony of former Twitter employees concerning the censorship of accounts because of politics and social beliefs. Their answers were totally outrageous and full of excuses. The censorship was totally based on politic's. Just not right. https://t.co/CAudmb79xe;;politic
865;['1623373563876020241'];1623373563876020224;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy then you have no idea of the issue you're speaking on. you're willfully ignorant and believe because some studies COULD be false, that all are.;;politic
866;['1623373531844120578'];1623373531844120576;"@ireann15 @DoodlinMcDraco @LI_politic_guy Menopausal women are still MORE disposed to produce ova rather than sperm.  Men who have had vasectomies are MORE disposed to produce sperm rather than ova.  Every cell in a man's body, including a so called ""trans woman"", is male.";;politic
867;['1623373505793495040'];1623373505793495040;"RT @khawarmalik240: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
@Atifrauf79
#پاکستان_د…";;politic
868;['1623373465335246848'];1623373465335246848;"@Chris_H_Politic @mc2mc5 @demdemonz @JulianCastro Evidence?

Did anti-DNC “progressives” not start attacking Jeffries first?

We take notes.

Check article dates.
Show me evidence that he drew first blood. https://t.co/I98mj2gWpi";;politic
869;['1623373310255046656'];1623373310255046656;@LI_politic_guy The post got removed by the mods of r/teenagers... Wow they suck;;politic
870;['1623373143107833856'];1623373143107833856;@AriffShihab @sajkooler @welikalaa Opposition is mum because they are all gutless silent spreaders of SWRD's virus of hatred injected into our body politic in 1956. They  acquiesce to it. They don't have  a backbone, nor the brains to see that their own children have no future due to their acquiescing. No Pfizer. https://t.co/kyhxfNaQsp;;politic
871;['1623372984164487168'];1623372984164487168;@EldritchAbomin4 @LI_politic_guy Profile checks out https://t.co/Qi1ia5skyh;;politic
872;['1623372966498078759'];1623372966498078720;"@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Bullshit, you don’t read studies because you’re an ego maniac who can’t accept being wrong

No way you comparing the nicotine industry beefing with the vape industry as being a normal study. Go back to tweeting into the void, you know nothing about the world bot";;politic
873;['1623372863834099738'];1623372863834099712;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Back in the old days dismorphia wasn't cool or fashionable unless you count anorexics. Get help guys , you aren't women and it won't help you get lesbians. Seriously find a doctor who will treat you not one offering affirmation. You can get that anywhere. Don't pay scammers.;;politic
874;['1623372692912017424'];1623372692912017408;@politic_animal And paid maternity / paternity leave and mat. / pat. cover for sitting MPs.;;politic
875;['1623372616294666255'];1623372616294666240;@LI_politic_guy Fair enough;;politic
876;['1623372597646790669'];1623372597646790656;@lubraesruin @HyperionVAL @LI_politic_guy eh, ima stick to doom and metal hell singer;;politic
877;['1623372442067427328'];1623372442067427328;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy I don’t read studies cause most of them end up being false. Like all those vape studies saying there’s heavy metals in them when the tests they do are usually done with machines that produce higher heat than any device ever could. And colleges spread propaganda about it anyway;;politic
878;['1623372312518221824'];1623372312518221824;@shadeslimy2 @DoodlinMcDraco @LI_politic_guy I was talking about people getting their shit snipped... or like menopause???;;politic
879;['1623372173648793601'];1623372173648793600;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy So legit you don’t even have an idea yourself. World would be better off if you kept your mouth closed about an issue you know nothing about;;politic
880;['1623372077968285697'];1623372077968285696;@ImIzzyOk @PunishedLink @LI_politic_guy @DJBranham @Prolemasses @MaxMaaxMaaax @electionsjoe @Leuris_Khan @SunBeltPolitics @MarthaResist @3LBca @NorCal_p0lit1c0 @driftlesspol @lion_politics @AaronRattler8 @Spectatoraccou3 @redbrobster @_Reaganite_ Based;;politic
881;['1623372067482775553'];1623372067482775552;RT @suicideasuicide: @LI_politic_guy Good reminder that a lot of the edge lords you run across online are literal children and to not take…;;politic
882;['1623371923915739158'];1623371923915739136;@LI_politic_guy the type of character development i wish everyone grew into;;politic
883;['1623371908082462720'];1623371908082462720;@LI_politic_guy I think a lot of us just didn't know the context and just thought lol so random. At least that was my experience with it.;;politic
884;['1623371880018358272'];1623371880018358272;"RT @khawarmalik240: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
@Atifrauf79
#پاکستان_د…";;politic
885;['1623371775059890177'];1623371775059890176;"@DoodlinMcDraco @ireann15 @LI_politic_guy So called ""trans women"" are men pretending to be women.

You are dumb enough to believe that they are women.";;politic
886;['1623371746928623616'];1623371746928623616;"@wittanhelm1 @MartinDaubney @theJeremyVine @BBCRadio2 That Sir is an insult to Excrement!.

Excrement serves a vital role in ridding the body of harmful waste whilst BREXIT fills the Body Politic with harmful waste.";;politic
887;['1623371672752427028'];1623371672752427008;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy that doesn't give me any idea of what evolved forms you're speaking of;;politic
888;['1623371633518866437'];1623371633518866432;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy No you don’t, you’re an idiot child who knows nothing yet you think you know everything;;politic
889;['1623371551725813760'];1623371551725813760;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy are you a scientist and do you study transgender individuals? or read any studies around transgender individuals? otherwise you do not know whats right or wrong.;;politic
890;['1623371472075952135'];1623371472075952128;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
891;['1623371442996871170'];1623371442996871168;@mayb1u @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Whatever they coulda thought of before they were pressured by society to feed into delusions;;politic
892;['1623371430296490000'];1623371430296489984;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Again, read a study or you admit you’re nothing but an ignorant idiot with a grudge https://t.co/3M8jp8kQCj;;politic
893;['1623371352211329024'];1623371352211329024;Comer says Santos wanted 'to be in the center of the limelight' at State of the Union https://t.co/mrLDfTab6N  - @politic_talks #Politics #Political;;politic
894;['1623371344569339904'];1623371344569339904;Bill Gates' defense of flying private echoes John Kerry excuse for jet-setting around world https://t.co/ymnHSSNWSc  - @politic_talks #Politics #Political;;politic
895;['1623371310427475983'];1623371310427475968;@mayb1u @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy I don’t care enough to. I just know what’s right and what’s wrong.;;politic
896;['1623371272624214026'];1623371272624214016;"RT @kamijuttsmt: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
@AdeelAliKhan313 @Atifrau…";;politic
897;['1623371252411863070'];1623371252411863040;"@ireann15 @DoodlinMcDraco @LI_politic_guy Nope, castrated men, such as so called ""trans women"" who had ""bottom surgery"", are still more disposed to produce sperm rather than ova.";;politic
898;['1623371184099233798'];1623371184099233792;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy have you read the study;;politic
899;['1623371110451449866'];1623371110451449856;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy what are the more evolved forms you're speaking of?;;politic
900;['1623371101563944962'];1623371101563944960;@Praviinaa_R Just 8 years after the British Crown left, SWRD’s cesspit Mental Lab created the Hatred Virus and injected it into our Body Politic. Millions have since died locally or fled to saner societies under the Crown (UK, Aus, Can, NZ) but still no Pfizer in sight as the Pandemic rages https://t.co/WPruW07ikD;;politic
901;['1623371050024112136'];1623371050024112128;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy The suicide rate is the result of their brain telling them they’re not good enough as they are unless they feed into their delusions. If that doesn’t scream mental illness, then idk what does.;;politic
902;['1623371033892818968'];1623371033892818944;@Shootcci @WeSmokinVon @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy she doesn't care about studies. transphobes talk so often abt science but when u bring up scientific studies they (and she will) turn a blind eye;;politic
903;['1623370820255899649'];1623370820255899648;"RT @lareb8800: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!۔۔
#پاکستان_دشمن_فتنہ
#Bahri…";;politic
904;['1623370739641421839'];1623370739641421824;@LI_politic_guy I don’t even think I understood the attack helicopter thing was about trans people when I was a kid. I just said it cause it sounded funny. I literally didn’t know what it was actually about though.;;politic
905;['1623370719634591755'];1623370719634591744;@Faj873 @Slingshothappy @LI_politic_guy show us what you look like then buddy;;politic
906;['1623370682230009858'];1623370682230009856;@shadeslimy2 @DoodlinMcDraco @LI_politic_guy ....so men who can't produce sperm aren't men? And women who can't produce ova aren't women? That's weird but ok lol;;politic
907;['1623370611333468168'];1623370611333468160;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy The suicide rate isn’t high because they transition you fucking idiot, read a study https://t.co/3M8jp8kQCj;;politic
908;['1623370560637124608'];1623370560637124608;"RT @WaheedAbbasiSMT: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
#پاکستان_دشمن_فتنہ ht…";;politic
909;['1623370513266495488'];1623370513266495488;@LI_politic_guy You wont stop me from becoming a Sikorsky UH-60 BLACK HAWK Helo;;politic
910;['1623370453493350408'];1623370453493350400;@LI_politic_guy when I was 12 i didnt even know what transgender meant or that they even existed;;politic
911;['1623370390893654017'];1623370390893654016;RT @RealDaveCares4u: They say Dave you don’t have a power to do anything but vote! I say well we can vote, just not every four years but li…;;politic
912;['1623370358572081152'];1623370358572081152;@mayb1u @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Maybe they haven’t tried more evolved forms of it.;;politic
913;['1623370356240093207'];1623370356240093184;RT @Zontar_Dow: You aren't getting Hogwart's Legacy because of your politic, I'm not getting it because I ain't paying 60$ for a bland look…;;politic
914;['1623370264980426776'];1623370264980426752;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy the high suicide rate is mostly caused by not being accepted by family or relatives and feeling uncomfortable in their non-transitioned bodies.;;politic
915;['1623370217803104258'];1623370217803104256;Tennessee pro-life center funding https://t.co/2DWDh72YYy  - @politic_talks #politics #politic;;politic
916;['1623370086709923851'];1623370086709923840;"RT @khawarmalik240: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
@Atifrauf79
#پاکستان_د…";;politic
917;['1623369991658647552'];1623369991658647552;@L0CKERHEAD @LI_politic_guy yes... unfortunately. But it only started because my brother told these jokes and I didn't understand them, so I repeated it like a parrot 😭;;politic
918;['1623369988924141568'];1623369988924141568;Everything WRONG in our politic right here. https://t.co/J3YFKNUp91;;politic
919;['1623369957869293591'];1623369957869293568;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy conversion therapy has been shown to have incredibly negative impacts on the individual who has gone through it;;politic
920;['1623369902890549248'];1623369902890549248;"RT @hamzakhalid968: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

 #پاکستان_دشمن_فتنہ h…";;politic
921;['1623369890965950489'];1623369890965950464;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy What you think should happen means nothing in the medical field unless you have proof to back it up;;politic
922;['1623369877992968217'];1623369877992968192;"RT @khawarmalik240: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
@Atifrauf79
#پاکستان_د…";;politic
923;['1623369857096994816'];1623369857096994816;@SongOfRebellion @LI_politic_guy Ah yes, the broke college students are running a worldwide secret cabal to “get” your kids.;;politic
924;['1623369830240817181'];1623369830240817152;@LI_politic_guy making those jokes to being trans pipeline https://t.co/yBqaKAZfNH;;politic
925;['1623369801971412992'];1623369801971412992;"RT @Attiya54298715: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ ht…";;politic
